,Unnamed: 0,Unnamed: 0.1,SHIPMENT ID,CUSTOMER,DISTANCE,CASES,WEIGHT,VOLUME,SOURCE LOCATION ID,ORIGIN NAME,ORIGIN CITY,ORIGIN STATE,ORIGIN ZIP,DEST LOCATION ID,CONSIGNEE NAME,DEST CITY,DEST STATE,DEST ZIP,ACTUAL CARRIER,ACTUAL MODE,ACTUAL EQUIP,LINEHAUL COSTS,FUEL COSTS,ACC. COSTS,TOTAL ACTUAL COST,PU_APPT,DL_APPT,PU_ARRIVAL (X3),PU_DEPARTED (AF),DL_ARRIVAL (X1),DL_DEPARTED (D1),Insert Date
2157527,92634,92634,EXEL.B22090E02622,2941159810065373912,0.0,170,34.39,1.48,26570635397185807,7582157168243131518,Memphis,TN,38134,-4756308826376086266,-5352532166108605948,GUAYNABO,PR,965,1896630384904438820,CORP.PARCEL,CORP.53DV,68.78,0.0,0.0,68.78,4/5/2022 22:04,4/6/2022 21:04,4/5/2022 17:30,NO EVENT,NO EVENT,4/6/2022 17:17,06:17.0
4430445,280909,280909,MTNORAM.B22123M02912,7485008617214758133,958.4,1,0.11,0.01,-8042456250106848909,-1774819625051906144,KNOXVILLE,TN,37921,-901762149277143998,-1105533237449813721,INVER GROVE HEIGHTS,MN,55076-3057,2674631463645570409,MTNORAM.PARCEL,MTNORAM.53DV,0.11,0.0,0.0,0.11,5/3/2022 21:05,5/4/2022 19:05,5/3/2022 17:38,5/4/2022 3:32,NO EVENT,5/4/2022 14:29,37:46.0
3344392,642736,642736,MTNORAM.B22224M04089,7485008617214758133,340.8,6,1.67,0.08,-8932952547986512276,-1774819625051906144,MANCHESTER,PA,17345,-7008301482215306244,1267847538301972642,SOUTH HADLEY,MA,1075,2674631463645570409,MTNORAM.PARCEL,MTNORAM.53DV,1.67,0.0,0.0,1.67,8/15/2022 13:08,8/16/2022 18:08,8/15/2022 9:23,8/15/2022 18:08,NO EVENT,8/16/2022 14:06,41:45.0
3858432,293241,293241,MTNORAM.B22059M01103,7485008617214758133,456.7,2,11.86,0.92,-8932952547986512276,-1774819625051906144,MANCHESTER,PA,17345,-8401175243837537926,1686414698125597706,LEBANON,OH,45036,2674631463645570409,MTNORAM.PARCEL,MTNORAM.53DV,11.86,0.0,0.0,11.86,3/1/2022 5:03,3/1/2022 23:03,NO EVENT,3/1/2022 0:17,NO EVENT,3/1/2022 18:06,35:42.0
4299367,149831,149831,MTNORAM.B22161M00689,5194020264032378374,2636.8,12,3222.99,135.55,3673823408110804406,-4459213894416566418,PALMETTO,GA,30268,-5998425752503152763,-6154315623521048479,WILSONVILLE,OR,97070,-2388902566401410582,MTNORAM.LTL,MTNORAM.53DV,716.97,0.0,0.0,716.97,6/18/2022 17:06,7/5/2022 13:07,6/18/2022 13:48,6/18/2022 15:05,7/5/2022 4:13,7/5/2022 6:13,08:19.0
3702370,137179,137179,MTNORAM.B22059M01492,7485008617214758133,531.2,1,0.25,0.03,-8042456250106848909,-1774819625051906144,KNOXVILLE,TN,37921,-3026155312664806764,-7348844485359822660,GLEN ST MARY,FL,32040-5050,2674631463645570409,MTNORAM.PARCEL,MTNORAM.53DV,0.25,0.0,0.0,0.25,2/28/2022 23:02,3/1/2022 21:03,2/28/2022 18:05,3/1/2022 0:22,NO EVENT,3/1/2022 16:26,08:05.0
2363770,298877,298877,EXEL.B22128E00495,978799939867630084,2166.6,1,0.75,0.02,468292051517328350,9031732352232247879,CARSON,CA,90810,-117897513427842702,-7893234154551392286,NEWNAN,GA,30263,-5003420099030012816,CORP.PARCEL,CORP.53DV,6.64,0.0,0.0,6.64,5/9/2022 22:05,5/11/2022 21:05,5/9/2022 15:00,5/9/2022 16:10,NO EVENT,5/11/2022 18:55,24:31.0
4868725,719189,719189,MTNORAM.B22116M01489,-5306179411193977156,98.2,48,12.0,0.68,-7297574707520177944,3940401866508407889,CRANBURY,NJ,8512,95196359125419659,3627630560218972901,RONKONKOMA,NY,11779,2674631463645570409,MTNORAM.PARCEL,MTNORAM.53DV,12.0,0.0,0.0,12.0,5/2/2022 22:05,5/3/2022 19:05,5/2/2022 18:41,5/2/2022 21:48,NO EVENT,5/3/2022 15:44,09:37.0
2824894,123238,123238,MTNORAM.B22250M00236,7485008617214758133,2549.8,2,1.68,0.07,-8932952547986512276,-1774819625051906144,MANCHESTER,PA,17345,5919143650230048568,8410249662954440173,EL CENTRO,CA,92243,2674631463645570409,MTNORAM.PARCEL,MTNORAM.53DV,1.68,0.0,0.0,1.68,9/7/2022 22:09,9/8/2022 22:09,9/7/2022 18:44,9/7/2022 17:47,NO EVENT,9/8/2022 15:43,32:44.0
464305,464305,464305,EXEL.B22178E01956,562003601178532658,799.21,1,2.91,466.02,-7414928951098249859,6249500791195756829,HORN LAKE,MS,38637,3952410100893314068,3185594425819894760,WINTER SPRINGS,FL,32708-3708,-4290289884386242506,CORP.PARCEL,CORP.53DV,5.72,0.0,0.0,5.72,6/28/2022 22:06,6/30/2022 19:06,NO EVENT,NO EVENT,NO EVENT,NO EVENT,27:41.0
2033588,522613,522613,EXEL.B21299E06735,-697198312127870698,6.2,1,66.0,24.68,-4291225833868569268,-2235993967614626577,ROCKLEIGH,NJ,7647,7132567247583431223,-85706436312037278,TAPPAN,NY,10983,6799439698415359101,CORP.LTL,CORP.53DV,112.0,1.68,7.86,121.54,10/28/2021 8:10,11/2/2021 21:11,NO EVENT,NO EVENT,11/2/2021 17:08,11/2/2021 17:23,37:40.0
2633044,568151,568151,EXEL.B22132E03106,978799939867630084,126.4,120,12072.0,1624.0,-9136622697412862881,-5413218260141448608,SAN DIEGO,CA,92154,-2349824815025628112,2991535105227079656,ONTARIO,CA,91764,-1038784421417444895,CORP.TL,CORP.53DV,680.0,91.17,0.0,771.17,5/20/2022 0:05,6/15/2022 7:06,NO EVENT,NO EVENT,NO EVENT,NO EVENT,06:08.0
2574650,509757,509757,EXEL.B22139E02719,562003601178532658,0.0,1,2.35,0.0,-7414928951098249859,6249500791195756829,HORN LAKE,MS,38637,3304157102218032333,-8860906933441586404,LAREDO,TX,78045-2148,-2357820282496965405,CORP.PARCEL,CORP.53DV,1.0,0.0,0.0,1.0,5/25/2022 15:05,5/26/2022 16:05,NO EVENT,NO EVENT,NO EVENT,NO EVENT,55:11.0
3776726,211535,211535,MTNORAM.B22049M02352,7485008617214758133,1793.0,1,0.28,0.03,-8042456250106848909,-1774819625051906144,KNOXVILLE,TN,37921,-1220466443934193040,8151049002487426698,HEBER CITY,UT,84032-1918,2674631463645570409,MTNORAM.PARCEL,MTNORAM.53DV,0.28,0.0,0.0,0.28,2/21/2022 22:02,2/23/2022 2:02,2/21/2022 17:36,2/22/2022 5:29,NO EVENT,2/22/2022 19:14,16:29.0
34070,34070,34070,EXEL.B22230E03611,2941159810065373912,812.1,13,0.9,0.09,26570635397185807,7582157168243131518,Memphis,TN,38134,-8829019124882124968,3324390423860176154,FREDERICKSBURG,VA,22408,-5431909444047277013,CORP.PARCEL,CORP.53DV,4.12,0.0,0.0,4.12,8/19/2022 22:08,8/23/2022 19:08,8/19/2022 17:00,8/19/2022 18:25,NO EVENT,8/23/2022 15:25,38:19.0
2136989,72096,72096,EXEL.B22158E11297,2941159810065373912,637.8,9,0.41,0.64,26570635397185807,7582157168243131518,Memphis,TN,38134,-3600881640944020027,-7764926807521105777,FOSTORIA,OH,44830,-5431909444047277013,CORP.PARCEL,CORP.53DV,4.12,0.0,0.0,4.12,6/9/2022 14:06,6/13/2022 18:06,6/9/2022 9:02,6/9/2022 19:00,NO EVENT,6/13/2022 14:04,21:46.0
1314208,219562,219562,EXEL.B21357E05169,978799939867630084,2431.4,1,104.0,13.01,468292051517328350,9031732352232247879,CARSON,CA,90810,-1833205750529296151,2685455724407269957,PORT WENTWORTH,GA,31407,-8214375365429291512,CORP.LTL,CORP.53DV,190.0,50.73,50.0,290.73,12/29/2021 3:12,1/17/2022 21:01,12/28/2021 19:10,NO EVENT,NO EVENT,NO EVENT,16:04.0
2954258,252602,252602,MTNORAM.B22179M02136,-5306179411193977156,4935.19,48,4.25,0.36,-7297574707520177944,3940401866508407889,CRANBURY,NJ,8512,-4210091382406232567,1360557233553053566,HONOLULU,HI,96819,2674631463645570409,MTNORAM.PARCEL,MTNORAM.53DV,4.25,0.0,0.0,4.25,6/29/2022 10:06,7/8/2022 5:07,6/29/2022 6:05,6/29/2022 22:51,NO EVENT,7/7/2022 19:04,07:47.0
904014,272789,272789,EXEL.B22032E01026,-697198312127870698,249.7,49,4587.5,920.5,-108961055831266760,-9078617543809242625,IRVING,TX,75062,-8556980183797153868,-768691818176330649,HOUSTON,TX,77041,-4554843221218222556,CORP.TL,CORP.53DV,724.0,90.0,0.0,814.0,2/2/2022 20:00,2/3/2022 21:00,2/2/2022 12:00,2/2/2022 13:30,2/3/2022 7:00,2/3/2022 8:30,35:42.0
611138,611138,611138,EXEL.B22242E07685,-697198312127870698,326.5,1,140.0,50.0,-3554437741607191641,-8696532595953821431,IRVING,TX,75062,5011118419473289072,2822991162716811875,LITTLE ROCK,AR,72204,-9144606003389011363,CORP.TL,CORP.53DV,23.18,0.0,0.0,23.18,8/30/2022 22:08,9/2/2022 0:00,NO EVENT,NO EVENT,NO EVENT,NO EVENT,02:54.0
1939136,428161,428161,EXEL.B21295E00960,562003601178532658,1101.54,1,3.1,450.0,-7414928951098249859,6249500791195756829,HORN LAKE,MS,38637,2771495143479455481,7668272972814621349,SYRACUSE,NY,13202-1859,-4290289884386242506,CORP.PARCEL,CORP.53DV,5.72,0.0,0.0,5.72,10/23/2021 22:10,10/27/2021 19:10,NO EVENT,NO EVENT,NO EVENT,NO EVENT,57:10.0
375241,375241,375241,EXEL.B22224E00479,-697198312127870698,229.8,2,194.0,1.0,-9159301842292811492,4381447682856080073,ASHLAND,VA,23005,-7534919503352346453,5441979466815683714,FLOYD,VA,24091,-8153834403937413477,CORP.LTL,CORP.53DV,0.0,0.0,0.0,0.0,8/12/2022 16:08,7/15/2022 0:00,NO EVENT,NO EVENT,NO EVENT,NO EVENT,29:09.0
3090604,388948,388948,MTNORAM.B22199M03200,7485008617214758133,230.9,2,1.66,0.09,-8932952547986512276,-1774819625051906144,MANCHESTER,PA,17345,2894280388631066259,2338426464370299717,CRANBERRY TOWNSHIP,PA,16066,2674631463645570409,MTNORAM.PARCEL,MTNORAM.53DV,1.66,0.0,0.0,1.66,7/19/2022 17:07,7/20/2022 18:07,7/19/2022 13:44,7/19/2022 18:10,NO EVENT,7/20/2022 14:21,46:09.0
2331476,266583,266583,EXEL.B22145E01225,-697198312127870698,36.3,14,1947.0,515.78,2342366512458430558,8823553218127155514,RICHMOND,CA,94801,-7204437918160571021,-1801355778738746396,UNION CITY,CA,94587,-4554843221218222556,CORP.TL,CORP.53DV,595.0,21.79,0.0,616.79,5/26/2022 20:00,5/27/2022 20:00,5/26/2022 8:05,5/26/2022 8:13,5/27/2022 4:35,5/27/2022 6:35,01:42.0
400317,400317,400317,EXEL.B22224E00844,562003601178532658,1034.76,1,6.0,700.0,-7414928951098249859,6249500791195756829,HORN LAKE,MS,38637,8461015419636491913,5263229301958985684,ROCHESTER,NY,14607-2515,-4290289884386242506,CORP.PARCEL,CORP.53DV,5.72,0.0,0.0,5.72,8/13/2022 22:08,8/17/2022 19:08,NO EVENT,NO EVENT,NO EVENT,NO EVENT,27:38.0
4592642,443106,443106,MTNORAM.B22131M01544,-5306179411193977156,955.2,288,19.68,3.5,-7297574707520177944,3940401866508407889,CRANBURY,NJ,8512,5205155320982489222,1360557233553053566,O'FALLON,MO,63366,2674631463645570409,MTNORAM.PARCEL,MTNORAM.53DV,19.68,0.0,0.0,19.68,5/17/2022 0:05,5/19/2022 18:05,5/16/2022 20:35,5/17/2022 17:00,NO EVENT,5/19/2022 13:39,12:23.0
501884,501884,501884,EXEL.B22251E04334,562003601178532658,960.63,1,1.1,1.0,-7414928951098249859,6249500791195756829,HORN LAKE,MS,38637,1917655303589464229,5120555434544109636,HARRISBURG,PA,17112,-4290289884386242506,CORP.PARCEL,CORP.53DV,5.72,1.5,0.0,7.22,9/9/2022 22:09,9/13/2022 19:09,NO EVENT,NO EVENT,NO EVENT,NO EVENT,27:56.0
112684,112684,112684,EXEL.B22256E04517,2941159810065373912,894.0,9,0.39,0.64,26570635397185807,7582157168243131518,Memphis,TN,38134,1852351282548651105,1862303130480394473,PORT CHARLOTTE,FL,33952,-5431909444047277013,CORP.PARCEL,CORP.53DV,4.12,0.0,0.0,4.12,9/14/2022 15:09,9/16/2022 18:09,9/14/2022 10:31,9/14/2022 19:47,NO EVENT,9/16/2022 14:33,44:34.0
2758915,57259,57259,MTNORAM.B22182M00419,5194020264032378374,697.8,16,251.65,10.76,-8549752592033726330,-8672726878998638797,MOORESVILLE,IN,46158,-6364702447151740940,-137980603755120749,SOMERVILLE,NJ,8876,-2388902566401410582,MTNORAM.LTL,MTNORAM.53DV,94.55,0.0,0.0,94.55,7/6/2022 18:07,7/8/2022 17:07,7/6/2022 14:34,7/6/2022 15:19,7/8/2022 13:03,7/8/2022 13:22,31:48.0
3441105,739449,739449,MTNORAM.B22235M05671,7485008617214758133,533.3,4,0.68,0.03,-8932952547986512276,-1774819625051906144,MANCHESTER,PA,17345,-7102683619506538782,1769382788894305420,ASHEVILLE,NC,28803-3121,2674631463645570409,MTNORAM.PARCEL,MTNORAM.53DV,0.68,0.0,0.0,0.68,8/23/2022 22:08,8/24/2022 18:08,8/23/2022 18:30,8/23/2022 18:59,NO EVENT,8/24/2022 14:06,06:07.0
348306,348306,348306,EXEL.B22227E02462,-697198312127870698,5.0,72,6930.0,2219.77,1633773338151249217,-7465549003228501051,CITY OF INDUSTRY,CA,91748,-7319485659445033355,-4050337304008046913,CITY OF INDUSTRY,CA,91748,-9144606003389011363,CORP.TL,CORP.53DV,0.01,0.0,0.0,0.01,8/16/2022 20:00,8/17/2022 20:00,8/15/2022 15:01,NO EVENT,NO EVENT,8/16/2022 7:50,31:28.0
2822048,120392,120392,MTNORAM.B22259M02899,7485008617214758133,871.9,1,6.63,0.56,-8042456250106848909,-1774819625051906144,KNOXVILLE,TN,37921,4344532917492186692,5130037115670245855,DAYVILLE,CT,6241,2674631463645570409,MTNORAM.PARCEL,MTNORAM.53DV,6.63,0.0,0.0,6.63,9/19/2022 20:09,9/20/2022 18:09,9/19/2022 16:39,9/19/2022 22:57,NO EVENT,9/20/2022 14:24,46:38.0
360919,360919,360919,EXEL.B22222E01968,5233586626808759321,1509.2,1,21.0,1.17,-5957429025707718147,-8660003272635572401,ELMA,NY,14059,-2835267183267290499,-8556515107663393723,MISSOURI CITY,TX,77489,-4290289884386242506,CORP.TL,CORP.53DV,10001.0,0.0,0.0,10001.0,8/17/2022 5:08,8/19/2022 6:08,NO EVENT,NO EVENT,NO EVENT,NO EVENT,49:28.0
2554997,490104,490104,EXEL.B22172E02586,562003601178532658,624.93,6,21.8,3380.16,-7414928951098249859,6249500791195756829,HORN LAKE,MS,38637,5456478650415323347,1169871950189995634,KANNAPOLIS,NC,28081-9601,-4290289884386242506,CORP.PARCEL,CORP.53DV,5.81,0.0,0.0,5.81,6/22/2022 22:06,6/24/2022 19:06,NO EVENT,NO EVENT,NO EVENT,NO EVENT,08:44.0
2919908,218252,218252,MTNORAM.B22174M04794,7485008617214758133,976.6,2,2.75,0.13,-8932952547986512276,-1774819625051906144,MANCHESTER,PA,17345,6947537792005558995,-2616550626639781174,KISSIMMEE,FL,34741,2674631463645570409,MTNORAM.PARCEL,MTNORAM.53DV,2.75,0.0,0.0,2.75,6/27/2022 22:06,6/28/2022 18:06,6/27/2022 18:34,6/27/2022 21:57,NO EVENT,6/28/2022 14:15,48:22.0
2007403,496428,496428,EXEL.B21319E00301,-697198312127870698,445.4,1,48.0,17.08,8379905895301335355,-6593549187030025693,KANSAS CITY,MO,64153,-1765056319180215068,3748799271643658408,ROSEVILLE,MN,55113,-1279486390322896842,CORP.LTL,CORP.53DV,23.18,0.0,0.0,23.18,11/16/2021 20:00,11/18/2021 20:00,11/15/2021 12:25,NO EVENT,11/18/2021 11:12,11/18/2021 12:15,14:06.0
593017,593017,593017,EXEL.B22187E00024,-697198312127870698,521.0,1,85.0,38.25,-8999266263291162217,-8707443844596566972,MCALLEN,TX,78501,-108961055831266760,-9078617543809242625,IRVING,TX,75062,-9144606003389011363,CORP.LTL,CORP.53DV,23.18,0.0,0.0,23.18,7/12/2022 16:07,7/23/2022 3:07,NO EVENT,NO EVENT,NO EVENT,7/22/2022 22:09,02:52.0
2515856,450963,450963,EXEL.B22129E01579,562003601178532658,788.82,1,2.91,466.02,-7414928951098249859,6249500791195756829,HORN LAKE,MS,38637,1400377612296707137,7791480245311821808,DELTONA,FL,32725-2923,-4290289884386242506,CORP.PARCEL,CORP.53DV,5.72,0.0,0.0,5.72,5/10/2022 22:05,5/12/2022 19:05,NO EVENT,NO EVENT,NO EVENT,NO EVENT,17:28.0
1568642,57667,57667,EXEL.B21301E01126,2941159810065373912,0.0,1,0.25,0.0,26570635397185807,7582157168243131518,Memphis,TN,38134,-2382897228750978004,-3930422957353298449,VEGA BAJA,PR,693,1896630384904438820,CORP.PARCEL,CORP.53DV,0.5,0.0,0.0,0.5,10/28/2021 20:10,11/2/2021 0:11,10/28/2021 15:06,10/28/2021 19:36,NO EVENT,11/1/2021 20:23,49:33.0
2256585,191692,191692,EXEL.B22095E07933,2941159810065373912,1153.0,200,32.19,1.0,-6304456864783580834,-939722273477065836,Pleasant Prairie,WI,53158,6714515059236638330,-5987444447105502403,PORTLAND,ME,4102,-4290289884386242506,CORP.PARCEL,CORP.53DV,7.52,0.0,0.0,7.52,4/6/2022 23:04,4/12/2022 18:04,4/6/2022 18:01,4/6/2022 0:00,NO EVENT,4/12/2022 14:30,37:39.0
3308847,607191,607191,MTNORAM.B22221M03976,7485008617214758133,189.0,2,8.32,0.38,-8932952547986512276,-1774819625051906144,MANCHESTER,PA,17345,-1793791505726948934,-1813273677761370844,ELMIRA,NY,14905,2674631463645570409,MTNORAM.PARCEL,MTNORAM.53DV,8.32,0.0,0.0,8.32,8/10/2022 22:08,8/11/2022 19:08,8/10/2022 18:22,8/10/2022 18:51,NO EVENT,8/11/2022 15:59,09:31.0
2450066,385173,385173,EXEL.B22158E02438,-697198312127870698,265.3,12,1577.0,340.96,85602857243498086,-8672759903209008190,CONYERS,GA,30013,-2826283032584272885,-2425584896771015333,FORT MILL,SC,29708,7829521301973152978,CORP.LTL,CORP.53DV,351.18,105.0,0.0,456.18,6/8/2022 20:00,6/10/2022 20:00,6/8/2022 17:45,6/8/2022 17:57,6/9/2022 11:06,6/9/2022 11:16,27:05.0
1039302,408077,408077,EXEL.B22061E07199,978799939867630084,826.8,1,4.65,0.21,-9015159122616814611,283391608020446271,CAROL STREAM,IL,60188,-6710998132168073806,431915274864171224,NEW YORK,NY,10075,-4290289884386242506,CORP.PARCEL,CORP.53DV,3.82,0.25,0.0,4.07,3/3/2022 8:03,3/7/2022 18:03,3/3/2022 2:00,3/4/2022 20:48,NO EVENT,3/7/2022 13:37,01:36.0
4195336,45800,45800,MTNORAM.B22094M04041,7485008617214758133,2179.3,1,1.39,0.07,-8042456250106848909,-1774819625051906144,KNOXVILLE,TN,37921,-5492975285942677375,92977230731089027,SANTA CLARITA,CA,91350-3870,2674631463645570409,MTNORAM.PARCEL,MTNORAM.53DV,1.39,0.0,0.0,1.39,4/5/2022 21:04,4/7/2022 0:04,4/5/2022 17:39,4/6/2022 4:20,NO EVENT,4/6/2022 17:11,09:20.0
2488122,423229,423229,EXEL.B22125E01263,562003601178532658,1171.03,1,2.25,386.72,-7414928951098249859,6249500791195756829,HORN LAKE,MS,38637,-3185913597801548473,-3991636560386701500,POUGHKEEPSIE,NY,12601-3115,-4290289884386242506,CORP.PARCEL,CORP.53DV,5.72,0.0,0.0,5.72,5/6/2022 22:05,5/11/2022 19:05,NO EVENT,NO EVENT,NO EVENT,NO EVENT,38:37.0
858636,227411,227411,EXEL.B22055E00172,978799939867630084,360.7,1,2.52,0.41,468292051517328350,9031732352232247879,CARSON,CA,90810,-3699832035597755823,-2848041604257691500,SAN JOSE,CA,95128,-5003420099030012816,CORP.PARCEL,CORP.53DV,4.82,0.0,0.0,4.82,2/24/2022 22:02,2/26/2022 21:02,2/24/2022 14:21,2/24/2022 15:35,NO EVENT,2/26/2022 13:14,14:34.0
4460036,310500,310500,MTNORAM.B22123M00679,7485008617214758133,730.2,2,3.3,0.16,-8932952547986512276,-1774819625051906144,MANCHESTER,PA,17345,-753917187933995871,6372006309312321837,FYFFE,AL,35971,2674631463645570409,MTNORAM.PARCEL,MTNORAM.53DV,3.3,0.0,0.0,3.3,5/3/2022 23:05,5/4/2022 21:05,5/3/2022 19:03,5/3/2022 21:25,NO EVENT,5/4/2022 16:24,28:00.0
4884211,734675,734675,MTNORAM.B22101M03678,7485008617214758133,210.6,1,0.56,0.05,-8042456250106848909,-1774819625051906144,KNOXVILLE,TN,37921,1814396269139249313,6508352710777693732,ATLANTA,GA,30309-1700,2674631463645570409,MTNORAM.PARCEL,MTNORAM.53DV,0.56,0.0,0.0,0.56,4/12/2022 21:04,1/5/2022 20:01,4/12/2022 17:41,1/5/2022 4:49,NO EVENT,1/5/2022 15:52,35:15.0
2997445,295789,295789,MTNORAM.B22188M01742,7485008617214758133,390.6,2,0.91,0.1,-8932952547986512276,-1774819625051906144,MANCHESTER,PA,17345,-7643941673280253860,3775016571965307609,GREENSBORO,NC,27401-1207,2674631463645570409,MTNORAM.PARCEL,MTNORAM.53DV,0.91,0.0,0.0,0.91,7/7/2022 16:07,7/8/2022 18:07,7/7/2022 12:42,7/7/2022 17:41,NO EVENT,7/8/2022 14:02,33:33.0
4447477,297941,297941,MTNORAM.B22108M00087,7485008617214758133,676.1,1,0.8,0.08,-8042456250106848909,-1774819625051906144,KNOXVILLE,TN,37921,-4000173861201905867,1431076535638303520,BRANDON,FL,33511,2674631463645570409,MTNORAM.PARCEL,MTNORAM.53DV,0.8,0.0,0.0,0.8,4/18/2022 20:04,4/19/2022 18:04,4/19/2022 17:19,4/19/2022 3:25,NO EVENT,4/19/2022 14:25,18:53.0
2845146,143490,143490,MTNORAM.B22250M06299,7485008617214758133,1320.1,2,2.78,0.13,-8932952547986512276,-1774819625051906144,MANCHESTER,PA,17345,-6005860469906546725,2332329344525005128,ENID,OK,73703,2674631463645570409,MTNORAM.PARCEL,MTNORAM.53DV,2.78,0.0,0.0,2.78,9/8/2022 23:09,9/12/2022 19:09,9/8/2022 19:08,9/8/2022 18:25,NO EVENT,9/12/2022 14:53,44:19.0
4810258,660722,660722,MTNORAM.B22104M02807,7485008617214758133,656.1,2,3.32,0.15,-8932952547986512276,-1774819625051906144,MANCHESTER,PA,17345,2337298701440921311,7767367039023533909,SCHERERVILLE,IN,46375,2674631463645570409,MTNORAM.PARCEL,MTNORAM.53DV,3.32,0.0,0.0,3.32,4/18/2022 22:04,4/19/2022 18:04,4/18/2022 18:27,4/18/2022 22:32,NO EVENT,4/19/2022 13:56,40:32.0
308862,308862,308862,EXEL.B22208E00100,978799939867630084,413.5,1,1.9,0.13,468292051517328350,9031732352232247879,CARSON,CA,90810,-7364227850354821761,221828781876238294,HURRICANE,UT,84737,-5003420099030012816,CORP.PARCEL,CORP.53DV,4.82,0.48,0.0,5.3,7/27/2022 7:07,7/29/2022 23:07,7/27/2022 0:00,NO EVENT,NO EVENT,NO EVENT,02:44.0
4674530,524994,524994,MTNORAM.B22158M03522,7485008617214758133,1406.2,1,0.83,0.04,-8932952547986512276,-1774819625051906144,MANCHESTER,PA,17345,8828945938479897798,4795944475709363479,ARDMORE,OK,73401,2674631463645570409,MTNORAM.PARCEL,MTNORAM.53DV,0.83,0.0,0.0,0.83,6/8/2022 22:06,6/9/2022 20:06,6/8/2022 18:10,6/8/2022 21:50,NO EVENT,6/9/2022 15:32,36:06.0
916865,285640,285640,EXEL.B22053E01658,-697198312127870698,22.7,1,187.0,21.9,-611429604855510690,-7669994811195900114,LAKEWOOD,WA,98499,-7665568039661350920,-6756433345141038104,FEDERAL WAY,WA,98001-9627,6799439698415359101,CORP.LTL,CORP.53DV,240.0,8.4,60.0,308.4,2/23/2022 5:02,3/5/2022 20:03,NO EVENT,NO EVENT,3/5/2022 12:55,3/5/2022 12:55,54:02.0
2698148,633255,633255,EXEL.B22088E05980,-697198312127870698,5.9,2,240.0,22.78,2787647760211389313,1448605670257333549,KENNER,LA,70065,5761627092015000377,-5984245567836348993,KENNER,LA,70062,4345763104461969032,CORP.LTL,CORP.53DV,56.0,0.0,0.0,56.0,4/5/2022 13:04,8/1/2022 16:08,4/5/2022 8:45,4/5/2022 10:45,8/1/2022 10:57,8/1/2022 11:02,58:00.0
961029,329804,329804,EXEL.B22076E05401,562003601178532658,1018.7,1,2.91,466.02,-7414928951098249859,6249500791195756829,HORN LAKE,MS,38637,1734712404854605972,-8589396300314479063,HALLANDALE,FL,33009-5150,-4290289884386242506,CORP.PARCEL,CORP.53DV,5.72,0.0,0.0,5.72,3/18/2022 22:03,3/22/2022 19:03,NO EVENT,NO EVENT,NO EVENT,NO EVENT,17:30.0
2589314,524421,524421,EXEL.B22103E06034,562003601178532658,1356.57,1,2.91,466.02,-7414928951098249859,6249500791195756829,HORN LAKE,MS,38637,3586294750986486315,7977572051631334282,CONCORD,NH,03301-7425,-4290289884386242506,CORP.PARCEL,CORP.53DV,5.72,0.0,0.0,5.72,4/14/2022 22:04,4/19/2022 19:04,NO EVENT,NO EVENT,NO EVENT,NO EVENT,52:48.0
2290790,225897,225897,EXEL.B22144E06428,2941159810065373912,557.2,0,0.19,0.01,-6304456864783580834,-939722273477065836,Pleasant Prairie,WI,53158,-7721528186866370937,-9164774531494292087,SPRINGFIELD,MO,65804,1896630384904438820,CORP.PARCEL,CORP.53DV,1.0,0.0,0.0,1.0,5/25/2022 21:05,5/26/2022 18:05,5/25/2022 16:34,5/25/2022 16:01,NO EVENT,5/26/2022 13:37,07:18.0
527316,527316,527316,EXEL.B22209E00998,7150976379295174430,367.4,2305,21037.49,1280.36,-6585846919772518509,-3235392538066127428,MECHANICSBURG,PA,17050,3086323485313298388,-1510495657044926898,LOCKBOURNE,OH,43137,-7483903397338642167,CORP.TL,CORP.53RF,2500.0,246.16,0.0,2746.16,7/30/2022 5:07,7/30/2022 14:07,7/30/2022 1:36,7/30/2022 2:50,7/30/2022 9:32,7/30/2022 10:54,39:44.0
401832,401832,401832,EXEL.B22181E04386,562003601178532658,653.3,3,429.66,74551.87,-7414928951098249859,6249500791195756829,HORN LAKE,MS,38637,3992767400164416835,-6387653855044370543,HOUSTON,TX,77041,2839028930768726471,CORP.LTL,CORP.53DV,88.12,0.0,0.0,88.12,7/1/2022 22:07,7/5/2022 4:07,NO EVENT,NO EVENT,NO EVENT,NO EVENT,37:23.0
4813533,663997,663997,MTNORAM.B22104M02747,7485008617214758133,478.9,2,1.66,0.07,-8932952547986512276,-1774819625051906144,MANCHESTER,PA,17345,6347267142488061701,8923817450762992320,MOREHEAD CITY,NC,28557,2674631463645570409,MTNORAM.PARCEL,MTNORAM.53DV,1.66,0.0,0.0,1.66,4/18/2022 22:04,4/19/2022 18:04,4/18/2022 18:26,4/18/2022 22:25,NO EVENT,4/19/2022 14:08,35:12.0
4813913,664377,664377,MTNORAM.B22104M03475,7485008617214758133,797.3,3,3.6,0.17,-8932952547986512276,-1774819625051906144,MANCHESTER,PA,17345,-624986590868900145,-6250916590736268727,SHILOH,IL,62269,2674631463645570409,MTNORAM.PARCEL,MTNORAM.53DV,3.6,0.0,0.0,3.6,4/18/2022 22:04,4/19/2022 20:04,4/18/2022 18:37,4/18/2022 22:34,NO EVENT,4/19/2022 15:01,33:12.0
